pmkArtist,fldName,fldLocation
ARA373P1187B9A74C7,Barbarito Diez,Not available
ARBZHTB1187FB3A725,Aaron Watson,Not available
AR82GTS1187FB5662F,Mary Black,Ireland
AR2EHC11187B9AD895,Satan's Host,Not available
ARCT5P61187FB3D950,The Impressions,United States
AR0WLH6119B8669027,Owl City,Minnesota
ARDK5LC1187B9AB681,Bobby Bland,"Rosemark, TN"
AR5BLB01187FB57E99,Headliners,Not available
ARGAWJY11F50C50904,Jane Winther,Not available
ARSYOWS1187FB41157,The Rascals,"New York, NY"
AR97EHA1187B98AD5F,Blind Blake,"Jacksonville, FL"
ARLZ2LD1187B9B17FD,Emilia,"Bridgeport, CT"
ARGWFMR1187B98D0E7,CA3mplices,ES
ARMT23H1187B995083,Emilio,"SAN ANTONIO, Texas"
ARV6QHT1187FB5537A,Nana Caymmi,Not available
ARXY0SI1187B9B3064,Kasia Stankiewicz,Not available
ARNDBEM1187B9A2918,Turisas,"Hi?1/2enlinna, Finland"
ARDNW1B1187FB4ABBB,ChA(c)co Feliciano And Joe King,Not available
AR5JR4O1187FB35F58,Cache Cache,Not available
ARYKXSD1187B9A4DAD,David Hudson,Not available
ARABTW91187FB3A73B,David Summers,Not available
ARIPQAE11F4C83B78A,Rummage,Not available
ARUDPRC1257509BA98,Adr Lavey,Not available
ARJAZLO11F4C83B642,Bill Boyd's Cowboy Ramblers,Not available
ARSKSFC1264D0E32F8,Canis Dirus,Not available
ARZCXO91187FB53708,Justin,Georgia
AR1LQNB1187B9A6AE5,La Portuaria,Not available
ARVAWTX1187B9A9990,Antonis Remos,Not available
ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra,Not available
AROBERX1187B9B437A,Stars Like Fleas,"Brooklyn, NY"
AREDW1C1187B9ACAC2,Gaetano Donizetti,Not available
AR6PJ8R1187FB5AD70,Shakira,"Barranquilla, Colombia"
AR43KFF1187B9B74B1,Little Freddie King,Louisiana
AR21YNH1187FB49649,Ms. Dynamite,London
AR72THZ1187B9974EF,Andy Russell,Not available
ARA3I0J1187FB57869,Blink-182,"Poway, CA"
ARXOKNT1187B9AA521,Kali,Not available
ARA0YAE1187B9B1D16,John Brown,North Carolina
AR4CH531187FB4EA21,Abysmal Dawn,Not available
ARPGPI81187B98AEEA,Chaotica,Arizona
AR1KMPF1187B99AA98,Lara & The Gumbo Lickers,Not available
ARJIWJH1187FB3F6B9,Elvin Bishop,"Glendale, CA"
ARK82DC1187B9A1FEB,Gordon Jenkins,"Webster Groves, MO"
ARECPYG11C8A42B5BF,1. Futurologischer Congress,Not available
AR0CDSK1187FB52ED6,Asleep At The Wheel,"Paw Paw, WV"
AR0NKFJ1187B9AF1FF,Neil Innes,"Essex, England"
ARSTSEH121318C5B01,Siouxsie,Not available
ARFFDZU1187FB50682,Alan Silvestri,"New York, NY"
ARFZNR41187B990AF7,Sunnyland Slim,"Vance, MS"
AR0693R1187FB59D32,Dusminguet,Not available
ARBON001187B99BAD8,Rudolph Valentino,Not available
AR4PZLK1187B999B4E,Sylvia Patricia,Salvador BRAZIL
ARQDWBG1187B9891D7,Zeromancer,Not available
ARIXCFZ1187B991009,Two Man Advantage,Not available
ARV3CRH1187B9A1B21,Green Day,"Berkeley, CA"
ARO32TC1187FB39461,Chico,Tennessee
AR6GJDZ1187B991E46,KALIMBA,"Mexico City, Mexico"
ARZDUML1187B9AD101,SKOLD vs. KMFDM,Not available
ARIW1BH1187FB4C94A,Architecture In Helsinki,Melbourne
AR0DSOO1187B9B855E,Wailing Souls,Not available
AR6AGJV1187FB504BA,Kitaro,"Toyohashi, Japan"
ARSW5F51187FB4CFC9,Alice In Chains,"Seattle, WA"
ARD0FN11187B9B25CD,Bobby Darin,"New York, NY [The Bronx]"
ARXGWNG1187FB503A5,Ini Kamoze,Not available
ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte,North Carolina
ARQATWU1187B98EE26,Ill Nino,Nueva Jersey (Estados Unidos)
ARORSBT11F50C4A96B,De La Ghetto,Not available
ARKLA8V1187B999B68,Baroness,Not available
ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss,Not available
ARNUPIM11F4C83BD4D,Melt Banana,Not available
ARO7FES1187B9A59BE,M.I.K.E.,"Antwerp,Belgium, New York"
AR9KWJK1187FB4A531,Willie Rosario,"Cuomo, Puerto Rico"
ARBPXW61187B99D5D9,Jude Taylor & His Burning Flames,Not available
ART5MUE1187B98C961,Metallica,"Los Angeles, CA"
ARPNDSH1187B9B942F,Sui Generis,Not available
AR0WXWU1187B9AB33F,The Red Telephone,Mass. - Boston
ARHUQUF1187FB382E6,T-Bone,Thaba Nchu
ARBXBQR1187FB56FA5,Bill Douglas,Not available
ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman,Not available
AREKO1L1187B997EFE,The Radio Dept.,"Lund, Sweden"
AREGV3K1187B9AF614,MAPtley CrA1/4e,"Los Angeles, California"
AR8S3OI1187B9B92E4,Shy FX & T Power,Not available
ARXP9GE1187FB3ED0E,Becky Baeling,"Rochester, MI"
ARO0QD41187FB3AB0A,Keb' Mo',"Los Angeles, CA"
ARQAXT91187B99103A,UKW,Not available
ARNUFGE1187B9B7881,THE CHIFFONS,"New York, NY [The Bronx]"
ARITKAJ122BCFCA169,S. Solis y Orquesta,Not available
ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,Not available
ARGOLWM1187B98CEDE,Commissioned,Michigan
AR8WHEJ1187B98CDCA,Dee Clark,"Blythesville, AR"
ARF0COO1187B99B9EF,Cauterize,"Ohsawa, Ontario"
ARC1CJB1187B99FCA4,Laurie Berkner,Not available
ARCZ42S1187B98C0D7,DJ Slugo,Not available
AR95QS71187FB3F49A,Joi,Georgia
ARIWB161187B9AA1D5,Simon & Garfunkel,"Forest Hills, Queens, New York City, NY, USA"
ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman,"Kingston, Jamaica"
ARC28SN1187B989049,Greater Vision,United States
ARUSOMY1187FB4D3B4,Anti-Flag,"Pittsburgh, PA"
ARS6HDE1187B99CA29,Joe Lynn Turner,Not available
ARXPE571187FB4AFD0,Rickie Lee Jones,"Chicago, IL"
ARYSHL01187B9AAEC7,Hysterie,Not available
AR6F6I21187FB5A3AA,Aesop Rock,Not available
ARBUHDB1187FB3E72C,Bobby Vee,"Fargo, ND"
ARARFT81187FB41EEA,Alfredo GutiA(c)rrez,Not available
ARA3VJJ1187FB3F5A6,Shelby Lynne,"Quantico, VA"
AR6C6VO1187FB4E267,Tora Tora,"Memphis, TN"
ARYVO9V1187B9B1FC6,Franz Ferdinand,"Glasgow, Scotland"
ARWA8AH1187FB3FC84,Hot Chip,London
AR9JNFU1187B9B9868,Gal Costa,Not available
AR1DR0E1187FB48F61,Kathy Mattea,"Cross Lane, WV"
ARSF0K11187B9AF319,James Taylor,"London, England"
ARFY8NV1187B9B1961,Der Moderne Man,Not available
ARHI20L1187FB4C997,Jeff Beck,"Wallington, Surrey, England"
ARZY28S1187FB40BAB,Taboo,"Cape Town, ZA"
ARNR58F1187FB52FA9,BigElf,Not available
AR202MX1187B9B0383,Tanto Metro & Devonte,Not available
ARDAONS11F4C844929,Ray Kane,Not available
AROLZEM1187B9A805E,Ashes to Ashes,NORWAY
ARJGIOD1187B9AE920,Kelly Clarkson,Not available
AR05VW21187FB407B4,Fudge Tunnel,Nottingham
AR64N1H1187B996199,Edgar Bori,Montreal
AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,"Gurdon, AR"
ARMSW7X1187FB5B504,Dave Eggar,California - LA
AR180PG1187B997BAE,Donnie Brooks,"Dallas, Texas"
ARNJVSL1187B99AFD4,2raumwohnung,"Berlin, Germany"
ARVWNTI1269FB34C59,SOJA,Not available
AR9YWMS1187FB43A34,Dinosaur Jr.,"Amherst, MA"
ARP9QX11187FB50EEB,Ulytau,Not available
ARSVRVA1187B99228A,The Nelons,Not available
AR1GNFR1187B9AD1FD,The Exies,"Los Angeles, CA"
ARZU9NI1187B9AEE08,Babylon Disco,Karlstad
AR22KLC1187B98E812,Kaija Koo,Not available
AROVSYC119B3403921,Gus Viseur,Not available
ARUGX5X1187FB468C4,Dino,"Encino, CA"
ARA7WV51187FB532B0,GG Allin,"Lancaster, NH"
AR16T2D1187B98ABF4,Zimbabwe Legit,Not available
ARWDP431187FB56492,Spinal Tap,Not available
AR0XSOO1187B9B9E88,Buzzcocks,London / Ex-Manchester
ARHZCG01187B99E4DE,Stanley Clarke,"Philadelphia, PA"
ARI8GY11187B988DF4,Hemdale,Not available
ARE0OLY1187B9AD19F,Jesse Malin and The St. Marks Social,"Whitestone, Queens, NY"
ARW1MUW1187FB4D5A1,3 Doors Down,"Escatawpa, MS"
ARWQ2DR1187B98FF28,Ma Rainey,"Columbus, GA"
ARY02GH1187B99B223,Zombie Girl,"Edmonton, Alberta, Canada"
AR6CLFP1187B9ACB94,Daniel Johnston,"Sacramento, CA"
ARFELOH1187B991F95,Niraj Chag,Not available
AR3THYK1187B999F1F,JoAPSo Gilberto,Not available
ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,"Cleveland, OH"
AR2PT4M1187FB55B1A,Los Chichos,Not available
AR6WICD1187B998708,Christian McBride,"Philadelphia, PA"
AR3GYKU1187B996AB9,Jim Kweskin,"Stamford, CT"
ARHBWOZ1187FB3FD53,Utopia,ITALY
ARDI88R1187B98DAB2,Foxy Brown,Not available
ARR3ONV1187B9A2F59,Muse,UK
ARMFOCL119B8668919,String Trio Of New York,Not available
ARUKJUP12086C14589,RamA3n Vargas;Vladimir Jurowski,Not available
ARO0EUG1187B9AC250,Portable,Not available
ART9VCW1187B9B6FE6,Lili Ivanova,Not available
ARN7OQ21187FB5A6B3,Furry Lewis,"Greenwood, MS"
AR2ABYH1187B9A0C67,BrAPderna Djup,Not available
AR1JGQT1187FB56878,Jo-El Sonnier,"Rayne, LA"
AR1ZYLH1187B98C159,Naughty By Nature;Naughty By Nature featuring Zhane,"East Orange, NJ"
ARP32X81187B99EBF5,Vanessa Bell Armstrong,"Detroit, MI"
ARH6W4X1187B99274F,Radiohead,"Oxford, UK"
ARXP7MQ1187FB3AC5F,Dave Hollister,LOWELL
ARB06Z71187B99049A,Seamus Egan,Not available
ARMBDNQ1187FB3F3EC,Arthur Tracy,"Kamenetz-Podolsk, Moldavia"
AR8LD3R1187FB4D08F,C.C. Adcock,Louisiana
ARTE9CG1187B99B1AF,DMX,Not available
ARWG0541187FB364EC,Las Ketchup,Not available
ARFG9M11187FB3BBCB,C-Side & Petit Mal,Nashua USA
AR7CCCC1187FB578FF,Don Gibson,"Shelby, North Carolina"
ARJJRZ41187FB4C856,Jewel,"Payson, UT"
AR9RTS51187B996CC8,John Legend [feat. Buju Banton],Hawaii
ARI6OUG1187B989234,Izzy,Not available
ARG9E8O1187B99AB4F,Bury Your Dead,"Boston, Massachusetts"
ARYA9ZH119B8668A81,Our Time Down Here,Great Britain / UK
ARXCUQE1187B9ADD91,Pee Wee King,"Milwaukee, WI"
ARQPSAB1269FCD243F,Acorps de Rue,Not available
AR27XEH1187FB4EC83,Les Blaireaux,Lille (59)
AR02YGA1187B9B8AC4,Bersuit Vergarabat,Buenos Aires
ARRXG5Y1187B9AA016,G-Unit,ABD
ARGO67V1187B9968D2,Saosin,California
AR039B11187B9B30D0,John Williams,"NEW YORK, New York"
AR2PNSZ1187B9AF0A4,Pardesi,Not available
ARWYDXE12420780913,Baby Grand,California
ARMLW331187B9923F9,DJ Ostkurve,Not available
ARHK7A51187FB411D8,Roy Rogers,"Redding, CA"
ARO89GU1187B98ADA2,Reni,"Manchester, England"
ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,Not available
AR5DXUU1187B9B0E42,Falco,"Vienna, Austria"
ARPEJMN11F4C84080E,New Roanoke Jug Band,Virginia
ARDDTL91187B9974A7,Warren Barfield,Not available
AR0CANF1187B9AF35F,Dilated Peoples,"Los Angeles, California"
ARUT60Q1187B9B90E9,Orquesta Broadway,Not available
ARUYVDC12086C11D5C,Fever Ray,Stockholm
ARELA4P1187B991507,Charles Williams,Texas
AR9OLFX1187B9A5762,Bob Wills,"Kosse, TX"
AR1VWD91187FB4CE99,The Animals_ Sonny Boy Williamson,Newcastle
ARZJFLE12086C117FF,MN,Not available
AR8Q4RZ1187FB46BDC,T-Bone Walker,"Linden, TX"
ARJJRZ41187FB4C856,Floor,Not available
AROBQ0B1187FB404F6,Walter Jackson,"Pensacola, FL"
ARYUHNV1187FB482AF,Megadrums,Not available
AR8U8G41187B9A833B,Tim Exile,Not available
AR8W2DS1187B9B6E36,Alex Theory,Not available
ARYNSN31187FB4C573,Bizzy Bone Presents,"Columbus, OH"
ARQVTCN11E2835DFFD,Marcel Mouloudji,Not available
ARE9SYU1187B9B9838,Jerry Reed,"OCALA, Florida"
ARPVFV91187B98BB94,Cinder,Not available
ARVUAJC1187B9908A5,Speedball,Speedball
ARH861H1187B9B799E,Johnny Cash,"Kingsland, AR"
ARE17W51187FB5381B,Rui Da Silva,London
ARM63WJ1187B9951EA,Autumnblaze,Not available
AR6TD9K1187B9A207D,Sister Rosetta Tharpe,"Cotton Plant, AR"
ARHWRBR119B8669309,Hatesex,Not available
ARBQPXY1187B98D67B,Kris Kristofferson,"Brownsville, TX"
ARYVLXY1187FB373B0,Maurane / Lara Fabian,"Ixelles, Belgium"
AR7LIU31187B98EF11,Rita Chiarelli,Not available
ARTTFAQ1187B98E4FA,Kiprich,Not available
AR5RA3W1187B9B4A22,Pepe Kalle,Not available
ARIP54S1187FB53259,Jaime Urrutia,Not available
ARJA5XT1187B9B89AA,David Tao,Not available
AREY3RN1187B993C5F,Goatwhore,"New Orleans, LA"
ARB06Z71187B99049A,SA(c)amus Egan,Not available
ARPLE851187B9B2B7C,Superchumbo,Not available
ARNNBW81187FB55594,We Show Up On Radar,nottingham
ARQGNEN1187FB4494C,Gabinete Caligari,Not available
AR69GPS1187B99E556,SUMO,New Hampshire
AR9YS621187FB5AC07,The Clark Sisters,Not available
AR2CM6U1187B999EB7,Basic Channel,"Berlin, Germany"
ARM5JLS1187FB3615B,Tammy Wynette,"Itawamba County, MS"
ARASYMJ1187B9ACAF2,Whitesnake,"London, England"
AR3DYAD1187FB3964E,Chet Atkins,"Luttrell, TN"
ARODP5P1187FB40142,Eddie Cano,Not available
AR1WU211187FB57E2B,Terry Riley,"Colfax, CA"
ARENLSD1241B9C71B9,Mack and Jamie,Not available
ARJBWQI1187B9B17D1,Trivium,"Orlando, FL"
ARE08BN1187B98FCA3,Der Plan,Not available
ARZJ4MI1187B9AF5AF,Reel Big Fish,"Orange County, CA"
ARVNIVQ1250941026F,Dylan Kuo,Not available
AR4TLW81187B99683D,Martin Sexton,"Syracuse, NY"
ARJ9DSA1187B990E00,John Mayall & The Bluesbreakers,Not available
ARQCHDN1187FB4C7C2,Luiz Bonfa,"Rio de Janeiro, Brazil"
ARYZV2X1187B997BE7,Chris Standring,California - LA
ARMW8O71187B98CD90,AngA(c)lla Christie,Not available
ARIULTJ1187B9A2017,Neviss,Not available
ARE8GLF1187FB52532,Red Hot Chili Peppers,Not available
ARSWXNX1187FB3D04E,Chango Spasiuk,Argentina
ARTDUXM1187B9899ED,Charley Patton,"Edwards, MS"
ARTJPHB1187B9968E5,The Race,Not available
ARNNHLN1187FB42912,Yahir,"Hermosillo Sonora, Mexico"
AR9F71I1187FB46CAF,Gordon MacRae,Not available
ARFCOGY1187FB454B4,The Winans,"Detroit, MI"
AROIHOI122988FEB8E,Mario Rosenstock,Not available
ARM0RY81187B9AF248,Jerry Goldsmith,"Los Angeles, CA"
ARBEBBY1187B9B43DB,Tom Petty And The Heartbreakers,"Gainesville, FL"
ARS1DCR1187B9A4A56,Winston Reedy,Not available
ARXTM8U1187B99F200,Pablo Montero,Not available
ARWJHW61187B98FA8E,Papa Wemba,"Kasai, Zaire"
AR609UN1187FB53FA1,Pride Tiger,Not available
AR8SRQ31187FB4D477,Ten Years After,"Nottingham, England"
ARJ1W5M1187FB458F3,Sweet,"London, England"
ARZOVCV11F4C83D9FA,Bamberg Symphony Orchestra and Hans Swarowsky,Not available
ARB3YS71187FB4E54E,Tomorrow,Not available
ART09111187FB5BF48,Ty Herndon;Stephanie Bentley,"Meridian, MS"
AR0NQD81187FB3AD13,Gary Morris,"Fort Worth, TX"
ARDEC2A1187B9A460E,Chimaira,"Cleveland, OH"
ARZBYDY1187FB46DD7,Cali,Vernet les Bains
AR0B5HI1187B9B9DB9,SilvA(c)rio Pessoa,Not available
ARFZNDU1187FB417FC,X-Static,Not available
ARKRQSV1187B99FB13,Deborah Allen,"Memphis, TN"
AR0N0DX1187FB41327,The Master Musicians of Jajouka featuring Bachir Attar,"London, England"
ARJPZSG1187FB3E985,John Holt,"Kingston, Jamaica"
AR4L4WQ1187FB51996,The Prodigy,"Braintree, Essex, England"
ARGXNS21187B999665,Tina Britt,Florida
ARKJVHY11E2835E76B,Sonny Terry & Brownie McGhee,Massachusetts
ARBOG0H1187B99F775,MxPx,"Bremerton, WA"
ARHU9211187B9B7E0E,Fort Minor (Featuring Mr. Hahn),LA California
ARGMRRK1187FB5BE1F,Dean Elliott And His Big Band,Not available
AR0I2BV1187FB3D89F,Enslavement Of Beauty,NORWAY
ARMFGS71187B98ED03,liquid soul & freq,Not available
ARDL6T21187FB36FDD,C.J. Chenier,"Port Arthur, TX"
ARPPTNG11F50C482A3,Mercedes Castro,Not available
ARVN9FZ1187FB393F1,Snow Patrol,"Dundee, Scotland"
ARUILCK12086C13991,Antonio Bribiesca,Not available
ARW90Y31187B98FC7C,Pinchers,Not available
ARNLW7H1187B99EC9D,Trick Trick / Eminem,Not available
ARXPPEY1187FB51DF4,Michael Jackson,Not available
ARPHH7Z1187B9B6A3A,Franco,"Sona-Bata, Zaire"
ARL6UP41187FB5C604,Facto Delafe y las flores azules,Not available
AR3KXHI1187FB3A8BF,Dora The Explorer,Not available
ARPOPBQ11F4C83D36D,DJ Spinn,Not available
ARMKO9M1187B9B0848,Theodis Ealey,Georgia
ARKYI5T1187B99334F,Janet Paschal,North Carolina
ARQ0BZY1187B99F093,Everyday Sunday,"Columbus, OH"
ARIJ7MR1187B9B484E,Peggy Zina,Not available
ARWHM281187FB3D381,Souls Of Mischief,"Oakland, CA"
ARFERPC1187FB557F6,Hacken Lee,Not available
AR7Y6JX1187FB4D9B3,Bad Brains,"Washington, D.C."
ARI4NXX1187FB59DF2,Raze,Wisconsin
ARX2DLI1187FB4DD03,The Presets,"Sydney, Australia"
ARDHKHJ1187B9B62EA,Steve Wilson,Texas
AR7C6G11187B9B4C1E,Jennifer Lopez,"The Bronx, New York"
ARKQ9JM1187FB57521,A.Z.,"Oakland, CA"
ARADF5Q1187B98DAE7,Francisco CA(c)spedes,Not available
ARH0NCL1187B99B41A,Quadro Nuevo,Not available
ARTXS851187FB411C7,Chris Farlowe,"Essex, England"
ARPKGV01187B9939F5,The Charms,Mass. - Boston
AR6J3X81187FB59A7B,Matisyahu,"Brooklyn, NY"
ARJXULI11F4C83C865,BA(c)la Fleck,Not available
ARRLCY71187B9A0FC6,Jongo Trio,Not available
ARJAOPV1187B9A96D9,Javier Mendoza Band,United States
ARQFPCY1187FB552CE,Sapo,California - LA
ARWZSFC1187FB567BF,Eddie Money,"Brooklyn, NY"
ARWD82K1187B98CFF2,Cracker,Richmond VA
AR7N7MI1187FB46935,Sade,"Ibadan, Nigeria"
ARH6VQG1187B9BA0FA,Photo Atlas,"Denver, CO"
AR6ZYK41187B9996BB,Kenny Price,Not available
ARZVEF91187B9AC770,Elliot Goldenthal,"New York, NY"
ARZZRK91187B9A5CA5,Delroy Wilson,"Kingston, Jamaica"
ARV1RMI1187FB48F94,Arkona,Not available
AR1OBRC1187FB59AD4,Behemoth,POLAND
AR2KPDL1187B9A6BD8,Andre Popp,Not available
ARUF32D1187B9B157E,Soilwork,"Helsingborg, Sweden"
ARDNUIN1187B98CB45,CAC/ndido,Not available
ARTYXQC1187B9ACAB2,Shaggy,"Kingston, Jamaica"
ARUKJUP12086C14589,RamA3n Vargas_ SA$?ngerknaben Luzerner Kantorei_ Henk Geuke_ Concilium Musicum Wien & Paul Angerer,Not available
AR3Q48J1187FB55278,The Rapture,Not available
ARSYKGV1187B9A49CD,Nicole C. Mullen,Not available
AR9YWMS1187FB43A34,Dinosaur Jr,"Amherst, MA"
ARFJD5L1187B9A30BA,Los Van Van,Cuba
AR1KMPF1187B99AA98,Lara,Not available
AR9788H1187B9A05D1,Outerspace,"Philadelphia, PA"
ARHXWB01187B9A205C,Gloria Lasso,Not available
ARZ2CX31187B991668,Les Sexareenos,Not available
ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,"Dallas, TX"
ARVSDB11187FB4270B,The Creation,"Middlesex, England"
AR573WK1187FB47167,The Balustrade Ensemble,san francisco
ARIUHYM1187B9AEAE4,Ultimate Fakebook,"Manhattan, Kansas"
ARF3L8J1187B9B7866,Astarte,"Athens, Greece"
ARWRS4D1187FB3FCD4,Elakelaiset,Not available
ARU24791187B996E24,Prisma,Switzerland
ARWQQYJ1187B9ADC4C,Anubis Spire,NY - Upstate NY
AR6DD3C1187FB3D775,Beaver Harris,"Pittsburgh, PA"
ARVMFE61187B992463,Darwin Hobbs,Not available
ARMAOIY1187B9A3893,Jerry Yan,Not available
ARLDW2Y1187B9B544F,Tommy James & The Shondells,"Dayton, OH"
ARYN8YT1187FB38396,Los Iracundos,Not available
ARVUQIC1187B9A7C66,Hevia,Not available
ARJ9DSA1187B990E00,John And The Bluesbreakers Mayall,Not available
ARYPRAG11F50C48C62,Checkers,Not available
ARK6JC91187B9B4B2D,Babbie Mason,United States
ARDGBFI1269FCD6AA6,The Grease Band,Not available
ARELFAE1187FB40D0A,Bally Sagoo,Not available
AR8ACFK1187B9B4063,Champion Jack Dupree,"New Orleans, LA"
ARRPCKN1187FB5BA2F,Z.Z. Hill,"Naples, TX"
AROGAPH1187B98CF9C,Benabar,Not available
ARAPI451187B9B6E6F,John Michael Talbot,"Oklahoma City, OK"
AR03BDP1187FB5B324,Britney Spears,"Kentwood, LA; Los Angeles, CA"
ARH8B5X1187FB3B6C0,Skeletonwitch,Not available
AROVE3N1187FB44DAD,Charlie Cruz,Not available
AR3SEQM1187B98E9E8,Kix,"Hagerstown, MD"
ARS2FUA1187B9ADABF,Indigenous,South Dakota
AR937CC1187B99B9B9,Los Abuelos De La Nada,Not available
AR5BX3Y1187FB39E93,Slightly Stoopid,"Ocean Beach, San Diego, CA"
ARS0W831187B9AF0B7,Maximilian Hecker,Not available
ARVML4B1187FB52324,Leroy Hutson,"Newark, NJ"
ARP96FM1187B9AEA77,Semisonic,"Minneapolis, MN"
AR31G891187FB3892D,Laid Back,Denmark
ARUG6DV1187B992475,Willie Clayton,"Indianola, MS"
ARNQ7UN1187B98EE77,Novaspace,"Berlin, Germany"
AR7CCS31187B98C531,Tom Barabas,Not available
ARB5TJM1187B9A71FD,Finntroll,Not available
ARB5S4L1187FB4AD20,Carlos Ponce,Not available
ARSEC9Q1187B98912D,Colin James,"Regina, Saskatchewan, Canada"
ARKETDZ1187B9B2566,Marlene Dietrich,"Schi?1/2erg, Germany"
ARW90Y31187B98FC7C,Pinchers & Ganglords,Not available
ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,Not available
ARZENOX1187B98A645,John Mayer,"Calcutta, India"
ARTWWNA1187B9B3BD7,Frederik,Not available
ARSZDAS11E2835C305,Emeneya,Not available
AR5UVIM1187B98A8B9,Dropline,Not available
ARVBP9K1187FB48254,Cancer Bats,"Toronto, Ontario, Canada"
ARZSTXE1187B99DD77,Biddu,Not available
ARYXGST1187B991071,Uman,Belgium
AR9XDAA1187B99768F,Lara & Reyes,Not available
ARGGEGH11F4C83C076,Miriam Yeung,Not available
AR3EABF1187B98AD35,Sophie Tucker,Russia
ARGDY4Y1187B9A334F,Pyranja,Not available
AR26X1C1187B9B0A1B,Conway Twitty,"Friars Point, MS"
ARIIXHS11F50C48D0D,Agency 1.9.9.4,South Carolina
ARTXGGI1187B9B3D58,Blackalicious,"Davis, CA"
ARRJ3UC1187FB579D7,Wyclef Jean featuring Butch Cassidy and Sharissa,"Croix-des-Bouquets,  Haiti"
AR3P1NA1187FB44B9E,Ben Watt feat. Estelle,Not available
AR1ZYLH1187B98C159,Naughty By Nature,"East Orange, NJ"
ARTLGXQ1269FB35910,AurA(c)lien Merle,Not available
ARM578G1187B989000,Far Too Jones,Not available
ARXWBYG1241B9CE962,Jenney,Stockholm
ARR6LWJ1187FB44C8B,R.E.M.,"Athens, GA"
ARIXPDI11E90579CD5,Los Gaiteros de San Jacinto,Not available
ARXX9J41187B9AE4D0,King Diamond,Not available
ARK8EHO1187B9B71D1,Shamen,"Aberdeen, Scotland"
ARPTJHV11F4C83EF53,Mighty Diamonds,Not available
ARG4KW31187FB51B7C,Atomic Rooster,United Kingdom
ARBTD2Y1187B9B3EA5,Lincoln Center Jazz Orchestra,Not available
ARS8VY21187B990549,Ray Boltz & Steve Millikan,"MUNCIE, Indiana"
ARML8X41187B990644,Simple Minds,"Glasgow, Scotland"
AR58SJE1187B9A8E4C,J. B. Lenoir,"Monticello, MS"
ART8F8O1187B9A538D,Herbert  von Karajan,"Salzburg, Austria"
ARKU3Z61187FB51DCA,Rihanna,"St Michael, Barbados "
ARUP5LV1187FB50BD8,Fuzz,Arizona
ARV8LAR1187FB3DE2A,Dokken,"Los Angeles, CA"
ARIIMGV11F4C842BDA,Ionics,Not available
ARZVBBM1241B9CB622,Top Of The Poppers,Not available
ARIYH1U1187B9AF8A3,Paulette Tajah,Not available
AR0U44O1187B99007C,Republica;Jonny Male;Dave Arch,"London, England"
ARM7EDF1187B9B3FA1,Guns N' Roses,Not available
AR2XI6G1187B9AE7DA,Fat Joe,"Bronx, NY"
AR1NT3H1187B99F67B,Skrape,"Orlando, Florida"
ARPJMMD1187FB4BD47,Curt Bois,Not available
ARFWL8S1187B9B4B44,CA(c)line Dion,"Charlemagne, Quebec, Canada"
ARIH5GU1187FB4C958,Silverchair,Newcastle
ARF84A41187B9A34E7,Rancid,"Bay Area, CA"
ARHMZAR1187B9B077C,Brian Auger's Oblivion Express,Not available
ARIF6IS1187B98FDEB,Primordial,"Dublin, Ireland"
ARQRD391187FB5515A,Chelsea,England
ARGLRBB12472CE2CFF,Rainer Bielfeldt,Not available
AR4JY8V1187B98A62F,Ann Hampton Callaway,Not available
ARR6MOS1187B994C51,Mando Diao,BorlA$?nge
ARF3HEO1187B9AF2F4,Donnie McClurkin,Not available
ARXBXVM11E9057944C,NewFound Road,Ohio
ARS26BQ1187B99466D,Vilma Palma e Vampiros,Not available
ARXZIHJ1187B9A4ED9,Ray Conniff,"Attleboro, MA"
AR199MY1187B9B731E,Madilu System,Not available
ARKCYJV1187FB392E9,Set Your Goals,"San Francisco, CA"
ARTE6AQ1187B9B2826,The High Strung,"Detroit, MI"
ARQL2SZ1187B99244B,Nic Endo,Texas
ARSAJKR1187FB4C5DC,Kim Wilson,"Detroit, MI"
ARNDB1X1187B990AA0,Suicidal Tendencies,"Venice, CA"
ARKC83D1187B9AB367,Bill & Gloria Gaither,Not available
ARXLOGT1187FB45068,Jennifer Brown,"PLAINVIEW, Texas"
ARGKPBC1187B9ADF8E,"Jean LumiA""re",Not available
ARTWPGO1187FB52DC3,Elephant Man,"Kingston, Jamaica"
ARLZ6BF1187FB3DD6A,Alain Souchon,"Casablanca, Morocco"
ARO5P0H1187FB5BAD7,Pepper,"Kona, HI"
AR2D6TV1187B9B2FBF,FIR,Not available
AREDTTS1187FB5357E,Eric Champion,Not available
AR58SW81187B992CA0,Zeltinger Band,Not available
ARXJJSN1187B98CB37,Bebe Winans,"Detroit, MI"
